"878"	"type"	"What cruel judge punishes Bart and Homer by tethering them together?"	""	""	""	""	"Constance Harm"	""
"879"	"type"	"What band appeared in the 200th episode?"	""	""	""	""	"U2"	""
"880"	"type"	"What is Lisa's IQ (according to 'Homer's Enemy')?"	""	""	""	""	"156"	""
"881"	"type"	"What does Artie Ziff once admit he would give all his wealth for?"	""	""	""	""	"A night with Marge"	""
"882"	"type"	"What film do Bart, Lisa, Nelson, and several other children watch after curfew?"	""	""	""	""	"The Bloodening"	""
"883"	"type"	"What does Wiggum accidently say after catching Sideshow Bob in the same episode?"	""	""	""	""	"Bake him away toys"	""
"884"	"type"	"What is Martin's IQ (according to 'Bart the Genius')?"	""	""	""	""	"216"	""
"885"	"type"	"What is Lisa's reaction when Bart claims she used to be cool (still talking about 'Bart to the Future')?"	""	""	""	""	"No I didn't"	""
"886"	"type"	"What is Professor Frink's IQ (according to 'They Saved Lisa's Brain')?"	""	""	""	""	"199"	""
"887"	"type"	"What punishment does Skinner give Bart after skipping school, despite proving Freddy Quimby's innocence?"	""	""	""	""	"4 months detention"	""
"888"	"type"	"What is Judge Snyder's first name?"	""	""	""	""	"Roy"	""
"889"	"type"	"What is the Cat Lady's first name?"	""	""	""	""	"Eleanor"	""
"890"	"type"	"What is Fat Tony smuggling in the same episode?"	""	""	""	""	"Illegal fireworks"	""
"891"	"type"	"What did Disco Stu get hooked on in the 70s?"	""	""	""	""	"The White Stuff (Sugar)"	""
"892"	"type"	"Which episode did Matt Groening refuse to put his name on?"	""	""	""	""	"'A Star is Burns'"	""
"893"	"type"	"Who was inside basketball mascot Swish?"	""	""	""	""	"Ol' Gil"	""
"894"	"type"	"What did Matt Groening originally want Comic Book Guy's real name to be?"	""	""	""	""	"Louis Lane"	""
"895"	"type"	"What was Scratchy's original name?"	""	""	""	""	"Happy Cat"	""
"896"	"type"	"What is Selma's full surname?"	""	""	""	""	"Bouvier-Terwilliger-Hutz-McClure-Anderson-Simpson-D'Amico"	""
"897"	"type"	"When is Mr. Burns' birthday?"	""	""	""	""	"Sept. 15th"	""
"898"	"type"	"What animal does that character keep in his back room?"	""	""	""	""	"Pandas"	""
"899"	"type"	"When Homer brings Burns back his bear, he repeats ‘reject the first offer’ in his head. What is Burns’ first offer?"	""	""	""	""	"a drink"	""
"900"	"type"	"What does Homer try to convince Maggie to play with instead of the bear (which backfires when he becomes too interested in it himself to let her have it)?"	""	""	""	""	"A box (“No! My box! My box!”)"	""
"901"	"type"	"What name did Mr. Burns go by when he was a happy-go-lucky child living modestly with his parents and stuffed bear Bobo?"	""	""	""	""	"Happy"	""
"902"	"type"	"What character tries to attend the wedding, but breaks in half?"	""	""	""	""	"Mr. Burns"	""
"903"	"type"	"What regular guest star voices Scorpio?"	""	""	""	""	"Albert Brooks"	""
"904"	"type"	"When he declines, the job goes to Homer. It involves moving to what town?"	""	""	""	""	"Cypress Creek"	""
"905"	"type"	"What catchphrase ended up being Bart's first words?"	""	""	""	""	"Ay caramba!"	""
"906"	"type"	"What legendary actress voices Maggie?"	""	""	""	""	"Elizabeth Taylor"	""
"907"	"type"	"How many eyelashes does Maggie have?"	""	""	""	""	"3"	""
"908"	"type"	"What is Jimbos real name?"	""	""	""	""	"Corky"	""
"909"	"type"	"How many points are on Barts head?"	""	""	""	""	"9"	""
"910"	"type"	"How much does a pure syrup squishy cost?"	""	""	""	""	"$20"	""
"911"	"type"	"How much younger is Milhouse than Bart?"	""	""	""	""	"3 months"	""
"912"	"type"	"What is Milhouses middle name?"	""	""	""	""	"Mussolini"	""
"913"	"type"	"What is Homers email address?"	""	""	""	""	"ChunkyLover53@aol.com"	""
"914"	"type"	"What does the sign outside of the Springfield retirement castle say?"	""	""	""	""	"Thank you for not discussing the outside world"	""
"915"	"type"	"Where did Marge vacation to as a child?"	""	""	""	""	"Barnacle Bay"	""
"916"	"type"	"How much older is Bart than Lisa?"	""	""	""	""	"2 years 38 days"	""
"917"	"type"	"What is Springfields motto?"	""	""	""	""	"Corruptus in Extremis"	""
"918"	"type"	"What size shoe does Marge wear?"	""	""	""	""	"13AA"	""
"919"	"type"	"When is Marges birthday?"	""	""	""	""	"October 1st"	""
"920"	"type"	"What is the Springfield Penitentiary's slogan?"	""	""	""	""	"If you committed murder, you'd be home by now"	""
"921"	"type"	"What is the witch's boyfriend called?"	""	""	""	""	"George Cauldron"	""
"922"	"type"	"What was Lisa's bully repellent made of?"	""	""	""	""	"Salad Dressing"	""
"923"	"type"	"Whose biography is Stephen King working on?"	""	""	""	""	"Benjamin Franklin"	""
"924"	"type"	"Who sponsors New Zanzibar?"	""	""	""	""	"Pepsi"	""
"925"	"type"	"Where will Bart have to work off the cake meant for his deaf sister?"	""	""	""	""	"Acid Mines"	""
"926"	"type"	"What does Homer eat due to a bet with Bart?"	""	""	""	""	"Baking Soda"	""
"927"	"type"	"What gets thrown on Chief Wiggum at home?"	""	""	""	""	"Flaming Toilet Paper"	""
"928"	"type"	"Whom did Paul Bunyan never fight, according to Lisa?"	""	""	""	""	"Rodan"	""
"929"	"type"	"What drink did Homer want?"	""	""	""	""	"Buffal-OJ"	""
"930"	"type"	"What is actually in Bart's can of stoats?"	""	""	""	""	"Corn"	""
"931"	"type"	"What Bart names his newly-hatched lizards"	""	""	""	""	"Chirpy Boy, Bart Jr."	""
"932"	"type"	"How Maude Flanders dies"	""	""	""	""	"falls over the edge of the bleachers at the speedway"	""
"933"	"type"	"What 'cromulent' word had Mrs. Krabappel never heard of before she moved to Springfield?"	""	""	""	""	"Embiggens"	""
"934"	"type"	"What film does Nelson say has 'two things wrong with that title'?"	""	""	""	""	"Naked Lunch"	""
"935"	"type"	"Who spanked Grampa on two nonconsecutive occasions?"	""	""	""	""	"Grover Cleveland"	""
"936"	"type"	"What is another name for a frinkahedron?"	""	""	""	""	"A Cube"	""
"937"	"type"	"What does Homer get shot at him, which proves that he could take a cannonball to the chest?"	""	""	""	""	"An Inflatable Pig"	""
"938"	"type"	"What word did Grampa have to say because 'the Kaiser had stolen our word 'twenty''?"	""	""	""	""	"Dickety"	""
"939"	"type"	"What does a bunch of cats taped together apparently look like?"	""	""	""	""	"A Horse"	""
"940"	"type"	"Who saved 'Itchy and Scratchy' by proving the U.S. Postal Service stole one of Roger Meyer, Sr.'s characters?"	""	""	""	""	"Lester and Eliza"	""
"941"	"type"	"When hearing the news that he's been offered the role of McBain's sidekick, where does Troy McClure say he's going to go to?"	""	""	""	""	"Sea World"	""
"942"	"type"	"What is Jimbo's real name?"	""	""	""	""	"Corky"	""
"943"	"type"	"What was originally used to dry wet string?"	""	""	""	""	"Box Kite"	""
"944"	"type"	"Where does Grampa suggest Apu lives to escape the government?"	""	""	""	""	"A Balloon"	""
"945"	"type"	"What song do the horns of 'The Homer' play?"	""	""	""	""	"La Cucaracha"	""
"946"	"type"	"What healthy food has Homer been 'setting [his] drinks on'?"	""	""	""	""	"Rice Cakes"	""
"947"	"type"	"Which historical figure appears with Mr. Burns to explain Blinky, the three-eyed fish?"	""	""	""	""	"Charles Darwin"	""
"948"	"type"	"When saying his 'final' goodbyes, what does Homer like in Bart's room?"	""	""	""	""	"Sheets"	""
"949"	"type"	"What name does Homer give to Bart's putter?"	""	""	""	""	"Charlene"	""
"950"	"type"	"What, found in the basement, caused the house to be cursed?"	""	""	""	""	"Indian Burial Ground"	""
"951"	"type"	"What food, which is easier to draw than an ice cream cone, does Marge suggest Itchy and Scratchy share?"	""	""	""	""	"Pie"	""
"952"	"type"	"What invention does Frink want Grampa's money to make?"	""	""	""	""	"Death Ray"	""
"953"	"type"	"What food (and imitations) is Bart allergic to?"	""	""	""	""	"Butterscotch"	""
"954"	"type"	"What does Grampa say is his secret to keeping the house clean?"	""	""	""	""	"Pretending to cry"	""
"955"	"type"	"Who sings the National Anthem before the game?"	""	""	""	""	"Bleeding Gums Murphy"	""
"956"	"type"	"Who is Springfield playing against that night"	""	""	""	""	"Shelbyville Shelby-villians"	""
"957"	"type"	"How long does the National Anthem last?"	""	""	""	""	"26 Minutes"	""
"958"	"type"	"What is the vendor selling that breaks Homer's concentration before his debut?"	""	""	""	""	"Red Hots"	""
"959"	"type"	"What size 'tub' of beer is Homer looking forward to?"	""	""	""	""	"72 oz"	""
"960"	"type"	"Who refuses to sign Bart's baseball until Marge steps in?"	""	""	""	""	"Flash Baylor"	""
"961"	"type"	"What is the name of Capital City's baseball team?"	""	""	""	""	"Capitals"	""
"962"	"type"	"How did Homer embarass Marge at the last company baseball outing?"	""	""	""	""	"Mooned the umpire"	""
"963"	"type"	"What is Cody's dogs name?"	""	""	""	""	"Molly"	""
"964"	"type"	"What song was Cody singing in his first youtube video?"	""	""	""	""	"I'm Yours"	""
"965"	"type"	"How many bowls of cereal does Cody eat in the morning?"	""	""	""	""	"four"	""
"966"	"type"	"What's Cody's favorite baseball team?"	""	""	""	""	"Yankees"	""
"967"	"type"	"When did Cody begin playing guitar?"	""	""	""	""	"seven"	""
"968"	"type"	"What is Cody's favorite fruit?"	""	""	""	""	"Pineapple"	""
"969"	"type"	"Where would Cody love to visit?"	""	""	""	""	"Italy"	""
"970"	"type"	"Who is Cody's favorite artist?"	""	""	""	""	"Bruno Mars"	""
"971"	"type"	"Who is Cody's non-famous best friend?"	""	""	""	""	"Campbell Carsley"	""
"972"	"type"	"What's Cody's favorite football team?"	""	""	""	""	"Ravens"	""
"973"	"type"	"What is the breed of Cody's dog?"	""	""	""	""	"Maltipoo"	""
"974"	"type"	"What is the name of Cody's love interest in his video 'On My Mind'?"	""	""	""	""	"Hailey Baldwin"	""
"975"	"type"	"Where was Cody's most exciting performance?"	""	""	""	""	"Kansas City"	""
"976"	"type"	"What musical does Homer think sucks?"	""	""	""	""	"Cats"	""
"977"	"type"	"What does Homer get, so that they can go to Little Italy?"	""	""	""	""	"Little Passports"	""
"978"	"type"	"What does Bart try to make in the Flanders' house?"	""	""	""	""	"Peanut Butter"	""
"979"	"type"	"Whom was the last meteor shower blamed on?"	""	""	""	""	"Irish"	""
"980"	"type"	"What name did David Byrne wrestle under?"	""	""	""	""	"El Diablo"	""
"981"	"type"	"Whom did Little Richard teach to go 'Whooooooo!'?"	""	""	""	""	"Paul McCartney"	""
"982"	"type"	"Whom did Marge park on?"	""	""	""	""	"Mailman"	""
"983"	"type"	"What actually mangled Lisa bike, instead of gypsies?"	""	""	""	""	"Steamroller"	""
"984"	"type"	"Who was the only other person to get a Bentley Mark 12, besides Stark Richdale?"	""	""	""	""	"Steven Speilberg"	""
"985"	"type"	"What does Marge steam for dessert when there's no sugar?"	""	""	""	""	"Limes"	""
"986"	"type"	"What reminds Homer of Skittles?"	""	""	""	""	"Rats"	""
"987"	"type"	"What is the name of the actor who plays Burly?"	""	""	""	""	"Chad Sexington"	""
"988"	"type"	"What is Ralph's new baby brother that he's been braging about?"	""	""	""	""	"A Pine Cone"	""
"989"	"type"	"What scent was the air freshener?"	""	""	""	""	"Lilac"	""
"990"	"type"	"Who was the voice of Scratchy during the war?"	""	""	""	""	"Eleanor Roosevelt"	""
"991"	"type"	"What animal did Zeus turn into to pick up chicks?"	""	""	""	""	"Cow"	""
"992"	"type"	"What animal is troublesome, according to a fortune cookie?"	""	""	""	""	"Geese"	""
"993"	"type"	"What was a suitcase known as three wars back?"	""	""	""	""	"Swedish Lunchbox"	""
"994"	"type"	"What does Lenny dream about?"	""	""	""	""	"Meatball Sandwiches"	""
"995"	"type"	"Who wants to put on a leotard and get screamed at? (Two possible answers)"	""	""	""	""	"Hookers or Spider-Man"	""
"996"	"type"	"Whose wife has a screenplay?"	""	""	""	""	"Satan"	""
"997"	"type"	"What technology had Bart never heard of?"	""	""	""	""	"Telegram"	""
"998"	"type"	"Who is hosting Tuesday Night Live (SNL parody)?"	""	""	""	""	"Krusty the Klown"	""
"999"	"type"	"What classic tv series' coloring book does Dr. Hibbert offer Lisa?"	""	""	""	""	"M.A.S.H."	""
"1000"	"type"	"Who does Marge admit to having a crush on when she was a girl?"	""	""	""	""	"Bobby Sherman"	""
"1001"	"type"	"What 'R' rated movie are the boys going to sneak in to?"	""	""	""	""	"Barton Fink"	""
"1002"	"type"	"What is the casino manager's brother called?"	""	""	""	""	"Crazy Talk"	""
"1003"	"type"	"What does the postcard Bart sends from 'camp' have as a picture?"	""	""	""	""	"Vitamin Barn"	""
"1004"	"type"	"What store does Homer not want Bart to shoot?"	""	""	""	""	"The Frame Store"	""
"1005"	"type"	"Which two nationalities does Barney think should have their own planets when they die?"	""	""	""	""	"French And Chinese"	""
"1006"	"type"	"What did Homer get back from the vampires?"	""	""	""	""	"Super Sugar Crisp"	""
"1007"	"type"	"What name does Janey come up with for the toy?"	""	""	""	""	"Mrs. Fun"	""
"1008"	"type"	"What had to be elimated at the school to pay for the video cameras?"	""	""	""	""	"Geography"	""
"1009"	"type"	"Which 'Sim' game is from the makers of 'Dragon Quest' and 'Virtual Doctor'?"	""	""	""	""	"Sim Sandwich"	""
"1010"	"type"	"Which character does Homer think Maude is dating in Heaven?"	""	""	""	""	"Sherlock Holmes"	""
"1011"	"type"	"What animal did Arthur Fortune successfully mate, despite both being male?"	""	""	""	""	"Panda"	""
"1012"	"type"	"What cocktail does Homer invent, made of vodka and wheatgrass?"	""	""	""	""	"A Lawnmower"	""
"1013"	"type"	"When Homer orders the double-double at Krusty Burger when guarding the Mayor, what does he get?"	""	""	""	""	"The Double-Double-Double-Double"	""
"1014"	"type"	"What does Homer cook for Mr. Pinchy?"	""	""	""	""	"Risotto"	""
"1015"	"type"	"What is (or at least was) Lisa's favorite movie?"	""	""	""	""	"The Little Mermaid"	""
"1016"	"type"	"Which of Frink's inventions does Comic Book Guy explode?"	""	""	""	""	"A Sarcasm Detector"	""
"1017"	"type"	"What 'angries up the blood', according to Grampa?"	""	""	""	""	"Sarsaparilla"	""
"1018"	"type"	"Where did Lisa read about Thomas Edison, which convinced Homer she was telling the truth?"	""	""	""	""	"A Restaurant"	""
"1019"	"type"	"What is 'Sir Loin-A-Lot' the size of?"	""	""	""	""	"A Boogie Board"	""
"1020"	"type"	"What does Wiggum want Moses to give his regards to, when Lisa and he are sealed in a pyramid?"	""	""	""	""	"The British Museum"	""
"1021"	"type"	"What in the farm is causing Homer's 'good vibrations'?"	""	""	""	""	"A Beehive"	""
"1022"	"type"	"What was Sodom known for before Jezebel moved to it?"	""	""	""	""	"Pottery"	""
"1023"	"type"	"What does Martin call 'sodium chloride' (prompting Nelson to beat him up)?"	""	""	""	""	"Salt"	""
"1024"	"type"	"What do the new school uniforms make the students do in unison (that Skinner loves the sound of)?"	""	""	""	""	"Blink"	""
"1025"	"type"	"When Krusty's possessions are auctioned following his tax scandal, who buys his bed?"	""	""	""	""	"Moe Szyslak"	""
"1026"	"type"	"Which animals does Lisa see 'upside down and inside out' in New York City?"	""	""	""	""	"Rabbits"	""
"1027"	"type"	"When his dad takes Martin to the stock exchange, Martin makes a million dollars trading in what?"	""	""	""	""	"Soy"	""
"1028"	"type"	"What rancid Krusty Burger product do the bullies throw at Skinner's house?"	""	""	""	""	"Coleslaw"	""
"1029"	"type"	"Who on the Springfield Dam is most upset by the death of Geech the dog?"	""	""	""	""	"Cousin Merl"	""
"1030"	"type"	"Which toy is 'soft and cuddly with lots of firepower'?"	""	""	""	""	"Funzo"	""
"1031"	"type"	"Who was James Woods talking to when he exclaimed 'why you frickin' no-good mother(BEEPBEEPBEEP) cheese!'"	""	""	""	""	"His oven"	""
"1032"	"type"	"When Bart imagines spending Christmas in juvenile hall, what does he get as a present?"	""	""	""	""	"A soiled wig"	""
"1033"	"type"	"What is the name of Bart, Nelson, Ralph and Milhouse's band?"	""	""	""	""	"Party Posse"	""
"1034"	"type"	"However, it has been replaced by Smithers with what ABBA song?"	""	""	""	""	"Waterloo"	""
"1035"	"type"	"Which actor (known for his work in that show and in MASH) guest stars as Bill Gannon?"	""	""	""	""	"HarryMorgan"	""
"1036"	"type"	"How much does Maggie cost in the opening of the show?"	""	""	""	""	"$847.63"	""
"1037"	"type"	"What is Moe's cat's name?"	""	""	""	""	"Mr. Snookums"	""
"1038"	"type"	"Who owns the Shelbyville Nuclear Power Plant?"	""	""	""	""	"Aristotle Amadopolis"	""
"1039"	"type"	"What is Hans Moleman’s name According to his driver’s license?"	""	""	""	""	"Ralph Mellish"	""
"1040"	"type"	"Who does Homer stalk because he thought he was digging up his garden?"	""	""	""	""	"Charles Kuralt"	""
"1041"	"type"	"What is Dr. Marvin Monroe’s call in therapy show’s phone number?"	""	""	""	""	"555-PAIN"	""
"1042"	"type"	"What does Bart write on in the opening credits?"	""	""	""	""	"Blackboard"	""
"1043"	"type"	"What is Chief Wiggum's first name?"	""	""	""	""	"Clancy"	""
"1044"	"type"	"What was Maggie Simpson's first word?"	""	""	""	""	"Daddy"	""
"1045"	"type"	"Where does Marge hide the Christmas money?"	""	""	""	""	"In her hair"	""
"1046"	"type"	"What is the name of Mr Burns' teddy bear?"	""	""	""	""	"Bobo"	""
"1047"	"type"	"What time does bingo start at the church?"	""	""	""	""	"7pm"	""
"1048"	"type"	"What is the name of Cletus' wife?"	""	""	""	""	"Brandine Spuckler"	""
"1049"	"type"	"What is the name of Homer's brother?"	""	""	""	""	"Herbert Powell"	""
"1050"	"type"	"What are the names of the twins in Bart's class?"	""	""	""	""	"Sherri and Terri"	""
"1051"	"type"	"Who teaches music at Springfield Elementary?"	""	""	""	""	"Mr Largo"	""
"1052"	"type"	"What is Sideshow Bob's middle name?"	""	""	""	""	"Underdunk"	""
"1053"	"type"	"What does Homer sell his soul for?"	""	""	""	""	"A Donut"	""
"1054"	"type"	"Who is a slack-jawed yokel?"	""	""	""	""	"Cletus"	""
"1055"	"type"	"Who tries to kill Bart?"	""	""	""	""	"Sideshow Bob"	""
"1056"	"type"	"Who is the town drunk?"	""	""	""	""	"Barney"	""
"1057"	"type"	"Who is Mr. Burns assistant?"	""	""	""	""	"Smithers"	""
"1058"	"type"	"Who is Lisa's teacher?"	""	""	""	""	"Miss Hoover"	""
"1059"	"type"	"Who is Marge's prom date?"	""	""	""	""	"Artie Ziff"	""
"1060"	"type"	"Who owns the convenience store?"	""	""	""	""	"Apu"	""
"1061"	"type"	"What does Homer say that meansthe opposite of ""D'oh!"""	""	""	""	""	"Woohoo!"	""
"1062"	"type"	"What is whacked on whacking day?"	""	""	""	""	"Snakes"	""
"1063"	"type"	"Which real estate agent is #1on the West Side?"	""	""	""	""	"Cookie Kwan"	""
"1064"	"type"	"What comic book character says""up and atom?"""	""	""	""	""	"Radioactive Man"	""
"1065"	"type"	"What is Patty and Selma's favorite show?"	""	""	""	""	"MacGyver"	""
"1066"	"type"	"What breed of dog is Santa's Little Helper?"	""	""	""	""	"Greyhound"	""
"1067"	"type"	"Where is Groundskeeper Willie from?"	""	""	""	""	"Scotland"	""
"1068"	"type"	"What pop singer rescues Bart from the well?"	""	""	""	""	"Sting"	""
"1069"	"type"	"What is the redneck version of Duff beer?"	""	""	""	""	"Fudd"	""
"1070"	"type"	"What secret society does Homer join?"	""	""	""	""	"The Stonecutters"	""
"1071"	"type"	"What instrument does Lisa play?"	""	""	""	""	"Tenor Saxophone"	""
"1072"	"type"	"Who says ""D'oh!"""	""	""	""	""	"Homer"	""
"1073"	"type"	"What is Springfield's rival town?"	""	""	""	""	"Shelbyville"	""
"1074"	"type"	"Who is the local underboss of the Springfield mafia?"	""	""	""	""	"Fat Tony"	""
"1075"	"type"	"Who drives the school bus?"	""	""	""	""	"Otto"	""
"1076"	"type"	"What put Ogdenville and North Haverbrook on the map?"	""	""	""	""	"Monorails"	""
"1077"	"type"	"What was the name of the dog briefly featured on the Itchy & Scratchy show?"	""	""	""	""	"Poochie"	""
"1078"	"type"	"What is the name of Flanders' store?"	""	""	""	""	"The Leftorium"	""
"1079"	"type"	"Who said ""I, for one, welcome our new insect overlords?"""	""	""	""	""	"Kent Brockman"	""
"1080"	"type"	"What word did Freddy Quimby want the French waiter to say correctly?"	""	""	""	""	"Chowder"	""
"1081"	"type"	"What is the secret ingredient in a Flaming Moe?"	""	""	""	""	"Cough Syrup"	""
"1082"	"type"	"Who shot Mr. Burns?"	""	""	""	""	"Maggie"	""
"1083"	"type"	"What does Smithers collect?"	""	""	""	""	"Malibu Stacy Dolls"	""
"1084"	"type"	"What is the name of Springfield's baseball team?"	""	""	""	""	"The Isotopes"	""
"1085"	"type"	"What is the profession of Krusty's father?"	""	""	""	""	"Rabbi"	""
"1086"	"type"	"Who was the voice of Lionel Hutz and Troy McClure?"	""	""	""	""	"Phil Hartman"	""
"1087"	"type"	"Who is Lisa's first boyfriend?"	""	""	""	""	"Nelson"	""
"1088"	"type"	"What is Chief Wiggum's first name?"	""	""	""	""	"Clancy"	""
"1089"	"type"	"What is the name of Lisa's teacher?"	""	""	""	""	"Miss Hoover"	""
"1090"	"type"	"Who is the voice of Sideshow Bob?"	""	""	""	""	"Kelsey Grammer"	""
"1091"	"type"	"What kind of beer does Homer drink?"	""	""	""	""	"Duff"	""
"1092"	"type"	"What weapon does Bart carry in his back pocket?"	""	""	""	""	"A Slingshot"	""
"1093"	"type"	"Who says ""worst … episode... ever""?"	""	""	""	""	"Comic Book Guy"	""
"1094"	"type"	"What is Homer's middle name?"	""	""	""	""	"Jay"	""
"1095"	"type"	"Who performed Homer's open heart surgery?"	""	""	""	""	"Dr. Nick Riviera"	""
"1096"	"type"	"Who is Lenny's best friend?"	""	""	""	""	"Carl"	""
"1097"	"type"	"Who are “Tipsy, Queasy, Surly, Sleazy, Edge, Dizzy and Remorseful”?"	""	""	""	""	"The 7 Duffs"	""
"1098"	"type"	"What was the name of Barney's snow-plowing business?"	""	""	""	""	"Plow King"	""
"1099"	"type"	"Who replaced Sideshow Bob?"	""	""	""	""	"Sideshow Mel"	""
"1100"	"type"	"Who says ""Ay, ay, ay, no me gusta""?"	""	""	""	""	"Bumblebee Man"	""
"1101"	"type"	"Who says ""Bonjour, ya cheese-eating surrender monkeys""?"	""	""	""	""	"Groundskeeper Willie"	""
"1102"	"type"	"Where do Patty and Selma work?"	""	""	""	""	"The DMV"	""
"1103"	"type"	"What car is twelve yards long and two lanes wide?"	""	""	""	""	"The Canyonero"	""
"1104"	"type"	"What type of animal is Homer's spirit guide?"	""	""	""	""	"Coyote"	""
"1105"	"type"	"Who is the guest of honor at the unveiling of the monorail?"	""	""	""	""	"Leonard Nimoy"	""
"1106"	"type"	"Who is Principal Skinner's boss?"	""	""	""	""	"Superintendent Chalmers"	""
"1107"	"type"	"Who starred in the Planet of the Apes musical?"	""	""	""	""	"Troy McClure"	""
"1108"	"type"	"What is the name of Homer's barbershop quartet?"	""	""	""	""	"The Be-Sharps"	""
"1109"	"type"	"What is Mr. Burns catchphrase?"	""	""	""	""	"Excellent"	""
"1110"	"type"	"What theme park is the ""violentest place on Earth?"""	""	""	""	""	"Itchy & Scratchy Land"	""
"1111"	"type"	"Who created the Simpsons?"	""	""	""	""	"Matt Groening"	""
"1112"	"type"	"What is Marge's maiden name?"	""	""	""	""	"Bouvier"	""
"1113"	"type"	"What country threatens to give Bart “The Boot” for making a prank call?"	""	""	""	""	"Australia"	""
"1114"	"type"	"Who is Bart's best friend?"	""	""	""	""	"Milhouse"	""
"1115"	"type"	"Who owns the military antiques store?"	""	""	""	""	"Herman"	""
"1116"	"type"	"Who is the evil mastermind of the Globex Corporation? Hint: He was a great boss"	""	""	""	""	"Hank Scorpio"	""
"1117"	"type"	"What late-night host was once a Simpsons' writer?"	""	""	""	""	"Conan O'Brien"	""
"1118"	"type"	"What is the name of the Simpson family cat?"	""	""	""	""	"Snowball 2"	""
"1119"	"type"	"What is Marge's worst addiction?"	""	""	""	""	"Gambling"	""
"1120"	"type"	"Who is Springfield's mayor?"	""	""	""	""	"Diamond Joe Quimby"	""
"1121"	"type"	"What convenience store does Apu own?"	""	""	""	""	"Kwik-E-Mart"	""
"1122"	"type"	"What is peculiar about baby Gerald, Maggie's nemesis?"	""	""	""	""	"His Unibrow"	""
"1123"	"type"	"What is the atomic weight of Bolognium?"	""	""	""	""	"delicious"	""
"1124"	"type"	"What is Milhouse's middle name?"	""	""	""	""	"Mussolini"	""
"1125"	"type"	"What was the name of Mr. Burns' Autobiography?"	""	""	""	""	"Will There Ever Be a Rainbow"	""
"1126"	"type"	"What was the name of Roger Meyers Senior's controversial film?"	""	""	""	""	"Nazi Supermen Are Our Superiors"	""
"1127"	"type"	"What were Ned's last words to Maude?"	""	""	""	""	"no foot longs"	""
"1128"	"type"	"What restaurant do Bart and Laura order from while she is babysitting him?"	""	""	""	""	"Two Guys from Kabul"	""
"1129"	"type"	"What ""helps us play?"""	""	""	""	""	"Iron"	""
"1130"	"type"	"What country does Homer's car come from?"	""	""	""	""	"Guatemala"	""
"1131"	"type"	"What is the name of the hair salon Marge takes Lisa to for a beauty pageant?"	""	""	""	""	"Turn Your Head and Coif"	""
"1132"	"type"	"Who are Eastern Europe's favourite cat and mouse team?"	""	""	""	""	"Worker and Parasite"	""
"1133"	"type"	"Who were the missionaries Homer takes over for in Microasia?"	""	""	""	""	"Craig and Amy"	""
"1134"	"type"	"When Ralph grows up, what institution of higher learning does he want to attend?"	""	""	""	""	"Bovine University"	""
"1135"	"type"	"How much does Bart's call to Australia cost?"	""	""	""	""	"Nine hundred dollareydoos"	""
"1136"	"type"	"What favourite song of Homer's is pulled from the jukebox?"	""	""	""	""	"It's Raining Men"	""
"1137"	"type"	"What is Homer's half brother's name?"	""	""	""	""	"Herbert Powell"	""
"1138"	"type"	"Who does Homer almost leave Marge for?"	""	""	""	""	"Mindy"	""
"1139"	"type"	"What is the name of Sideshow Bob's brother?"	""	""	""	""	"Cecil"	""
"1140"	"type"	"Who is credited with founding Springfield in 1796?"	""	""	""	""	"Jebediah Springfield"	""
"1141"	"type"	"What country did Bart represent in the Model UN club?"	""	""	""	""	"Libya"	""
"1142"	"type"	"What is the name of Milhouse's father?"	""	""	""	""	"Kirk"	""
"1143"	"type"	"Who does Abe Simpson play in the Mr. Plow commercial?"	""	""	""	""	"Old Man Winter"	""
"1144"	"type"	"What does Lionel Hutz change his name to?"	""	""	""	""	"Miguel Sanchez"	""
"1145"	"type"	"What is Lisa's bully repellent made of?"	""	""	""	""	"Salad dressing"	""
"1146"	"type"	"Who did the voice for Troy McClure?"	""	""	""	""	"Phil Hartman"	""
"1147"	"type"	"What was the name of Homer and Marge's 2nd baby?"	""	""	""	""	"Lisa"	""
"1148"	"type"	"Who cut the head off the Jebediah Springfield statue?"	""	""	""	""	"Bart Simpson"	""
"1149"	"type"	"Which character's catchphrase is ""Hi everybody!""?"	""	""	""	""	"Dr. Nick Riviera"	""
"1150"	"type"	"What is the name of the Ultimate Behemoth's satellite?"	""	""	""	""	"VanStar I"	""
"1151"	"type"	"Who is Homer Simpson's brother?"	""	""	""	""	"Herb Powell"	""
"1152"	"type"	"What alias ""last name"" does Apu go under when he joins the Be-Sharpes?"	""	""	""	""	"De BeauMarche"	""
"1153"	"type"	"Who was kicked out of the Be-Sharpes and replaced by Barney?"	""	""	""	""	"Police Chief Clancy Wiggum"	""
"1154"	"type"	"Who is Marge's art teacher?"	""	""	""	""	"Mr. Lombardo (John Lovitz)"	""
"1155"	"type"	"Who is Dr. Vladimir Krabokov?"	""	""	""	""	"The Evil Dr. Crab of ""Radioactive Man"""	""
"1156"	"type"	"Who is Radioactive Man's sidekick?"	""	""	""	""	"Fallout Boy"	""
"1157"	"type"	"What is Bart's big brother's name?"	""	""	""	""	"Tom"	""
"1158"	"type"	"Who conned Springfield into buying a monorail?"	""	""	""	""	"Lyle Lanley"	""
"1159"	"type"	"Who replaced Sideshow Bob?"	""	""	""	""	"Sideshow Mel"	""
"1160"	"type"	"Who is Gabbo's puppeteer?"	""	""	""	""	"Arthur Crandell"	""
